time,mass_concentration_of_chlorophyll_a_in_sea_water_profiler_depth_enabled,z,sea_water_pressure_profiler_depth_enabled,z,moles_of_oxygen_per_unit_mass_in_sea_water_profiler_depth_enabled,z,,,,,,,
UTC,microg.L-1,m,decibars,m,micromol.kg-1,m,,,,,,,
2021-03-07T12:30:00Z,0.035666667,-83,164.4293541,-163,120.6904553,-163,,,,,,,
2021-03-07T12:30:00Z,0.03317,-82,163.3879254,-162,120.8821563,-162,,,,,,,
2021-03-07T12:30:00Z,0.03103,-81,162.3460703,-161,121.3104984,-161,,,,,,,
2021-03-07T12:30:00Z,0.03745,-80,161.3584161,-160,121.9165317,-160,,,,,,,
2021-03-07T12:30:00Z,0.02675,-79,160.6083503,-159,122.3521261,-159,,,,,,,
2021-03-07T12:31:00Z,0.024966667,-87,172.1203572,-171,119.7044078,-171,,,,,,,
2021-03-07T12:31:00Z,0.03745,-86,171.4486792,-170,119.6755922,-170,,,,,,,
2021-03-07T12:31:00Z,0.029425,-85,170.5003443,-169,119.7010051,-169,,,,,,,
2021-03-07T12:33:00Z,-0.007133333,-101,169.4572862,-168,119.7908558,-168,,,,,,,
2021-03-07T12:33:00Z,-0.01284,-100,168.4629197,-167,119.8887098,-167,,,,,,,
2021-03-07T12:33:00Z,-0.00642,-99,167.4308055,-166,120.0672539,-166,,,,,,,
2021-03-07T12:33:00Z,-0.002377778,-98,166.5697578,-165,120.2352138,-165,,,,,,,
2021-03-07T12:33:00Z,-0.002675,-97,178.245516,-177,118.8825006,-177,,,,,,,
2021-03-07T12:34:00Z,-0.019616667,-107,177.5423958,-176,119.3399217,-176,,,,,,,
2021-03-07T12:34:00Z,-0.00642,-106,176.527138,-175,119.7818189,-175,,,,,,,
2021-03-07T12:34:00Z,-0.0107,-105,175.4960094,-174,119.9364401,-174,,,,,,,
2021-03-07T12:34:00Z,-0.002377778,-104,174.4740232,-173,119.8918886,-173,,,,,,,
2021-03-07T12:34:00Z,-0.00749,-103,173.4533319,-172,119.7860017,-172,,,,,,,
2021-03-07T12:34:00Z,-0.009511111,-102,172.6281421,-171,119.7327999,-171,,,,,,,
2021-03-07T12:35:00Z,-0.0107,-113,184.348691,-183,115.514059,-183,,,,,,,
2021-03-07T12:35:00Z,-0.013077778,-112,183.5689781,-182,115.7413334,-182,,,,,,,
2021-03-07T12:35:00Z,-0.008322222,-111,182.5587959,-181,116.081259,-181,,,,,,,
2021-03-07T12:35:00Z,-0.016644444,-110,181.5300759,-180,116.5177604,-180,,,,,,,
2021-03-07T12:35:00Z,-0.01498,-109,180.5493524,-179,117.1361658,-179,,,,,,,
2021-03-07T12:35:00Z,-0.019022222,-108,179.5847374,-178,117.7786199,-178,,,,,,,
2021-03-07T12:35:00Z,-0.003566667,-107,178.7478918,-177,118.4570262,-177,,,,,,,
2021-03-07T12:36:00Z,-0.0321,-119,190.4322846,-189,112.4890129,-189,,,,,,,
2021-03-07T12:36:00Z,-0.022588889,-118,189.6150165,-188,113.0313113,-188,,,,,,,
2021-03-07T12:36:00Z,-0.01498,-117,188.5899726,-187,113.103114,-187,,,,,,,
2021-03-07T12:36:00Z,-0.017833333,-116,187.5606588,-186,113.8985449,-186,,,,,,,
2021-03-07T12:36:00Z,-0.024966667,-115,186.6006627,-185,114.8191031,-185,,,,,,,
2021-03-07T12:36:00Z,-0.01712,-114,185.6187326,-184,115.1884173,-184,,,,,,,
2021-03-07T12:36:00Z,-0.01498,-113,184.8585003,-183,115.3781743,-183,,,,,,,
2021-03-07T12:37:00Z,-0.015285714,-124,192.806771,-191,108.1654841,-191,,,,,,,
2021-03-07T12:37:00Z,-0.022588889,-123,191.6608299,-190,111.0649667,-190,,,,,,,
2021-03-07T12:37:00Z,-0.02354,-122,190.9495714,-189,111.9628377,-189,,,,,,,
2021-03-07T12:37:00Z,-0.008322222,-121,192.8488463,-191,104.5234082,-191,,,,,,,
2021-03-07T12:37:00Z,-0.01712,-120,192.8573256,-191,103.2549644,-191,,,,,,,
2021-03-07T12:37:00Z,-0.0214,-119,192.8504163,-191,102.327992,-191,,,,,,,
2021-03-07T12:38:00Z,-0.02782,-130,192.848825,-191,103.5412813,-191,,,,,,,
2021-03-07T12:38:00Z,-0.023777778,-129,192.8418103,-191,105.4210826,-191,,,,,,,
2021-03-07T12:38:00Z,-0.015455556,-128,192.8433424,-191,106.5299398,-191,,,,,,,
2021-03-07T12:38:00Z,-0.024966667,-127,192.8381713,-191,107.3801005,-191,,,,,,,
2021-03-07T12:38:00Z,-0.0214,-126,192.8334272,-191,107.8113052,-191,,,,,,,
2021-03-07T12:38:00Z,-0.02354,-125,192.8335204,-191,108.086064,-191,,,,,,,
2021-03-07T12:38:00Z,-0.01605,-124,192.8338263,-191,108.2956032,-191,,,,,,,
2021-03-07T12:39:00Z,-0.029425,-136,192.8273545,-191,108.6874377,-191,,,,,,,
2021-03-07T12:39:00Z,-0.024966667,-135,192.825652,-191,109.1122711,-191,,,,,,,
2021-03-07T12:39:00Z,-0.020211111,-134,192.8226455,-191,109.2679937,-191,,,,,,,
2021-03-07T12:39:00Z,-0.016644444,-133,192.8240425,-191,109.4692601,-191,,,,,,,
2021-03-07T12:39:00Z,-0.017833333,-132,192.8178982,-191,108.650874,-191,,,,,,,
2021-03-07T12:39:00Z,-0.023777778,-131,192.8220503,-191,106.9583752,-191,,,,,,,
2021-03-07T12:39:00Z,-0.02675,-130,192.8141614,-191,105.8450707,-191,,,,,,,
2021-03-07T12:40:00Z,-0.0214,-142,192.8163861,-191,104.9503443,-191,,,,,,,
2021-03-07T12:40:00Z,-0.02675,-141,192.809771,-191,104.4467127,-191,,,,,,,
2021-03-07T12:40:00Z,-0.028533333,-140,192.8122214,-191,104.3244417,-191,,,,,,,
2021-03-07T12:40:00Z,-0.027344444,-139,192.8042496,-191,103.5013005,-191,,,,,,,
2021-03-07T12:40:00Z,-0.027344444,-138,192.8085045,-191,102.493739,-191,,,,,,,
2021-03-07T12:40:00Z,-0.023777778,-137,192.8012004,-191,102.0440825,-191,,,,,,,
2021-03-07T12:40:00Z,-0.01498,-136,192.8062494,-191,101.8290294,-191,,,,,,,
2021-03-07T12:41:00Z,-0.035666667,-148,192.7976725,-191,101.7533164,-191,,,,,,,
2021-03-07T12:41:00Z,-0.0200625,-147,192.8012862,-191,101.7472224,-191,,,,,,,
2021-03-07T12:41:00Z,-0.02033,-146,192.7900821,-191,101.7905918,-191,,,,,,,
2021-03-07T12:41:00Z,-0.0280875,-145,192.7985206,-191,101.7534621,-191,,,,,,,
2021-03-07T12:41:00Z,-0.0321,-144,192.7880264,-191,101.6511585,-191,,,,,,,
2021-03-07T12:41:00Z,-0.02461,-143,192.7883907,-191,101.5904855,-191,,,,,,,
2021-03-07T12:41:00Z,-0.024966667,-142,192.4968744,-191,101.6067234,-191,,,,,,,
2021-03-07T12:42:00Z,-0.0107,-154,191.6375877,-190,101.6547952,-190,,,,,,,
2021-03-07T12:42:00Z,-0.016644444,-153,190.6593538,-189,101.6334562,-189,,,,,,,
2021-03-07T12:42:00Z,-0.030911111,-152,189.9667461,-188,101.6273122,-188,,,,,,,
2021-03-07T12:42:00Z,-0.026155556,-151,189.4665333,-188,101.6359813,-188,,,,,,,
2021-03-07T12:42:00Z,-0.022588889,-150,188.6079865,-187,101.6359485,-187,,,,,,,
2021-03-07T12:42:00Z,-0.026155556,-149,187.6136416,-186,101.6665583,-186,,,,,,,
2021-03-07T12:42:00Z,-0.025985714,-148,186.9499008,-185,101.5597285,-185,,,,,,,
2021-03-07T12:43:00Z,-0.023777778,-159,186.3905699,-185,101.6267354,-185,,,,,,,
2021-03-07T12:43:00Z,-0.023777778,-158,185.5692983,-184,101.6173232,-184,,,,,,,
2021-03-07T12:43:00Z,-0.017833333,-157,184.5422911,-183,101.627285,-183,,,,,,,
2021-03-07T12:43:00Z,-0.027344444,-156,183.8274982,-182,101.6797404,-182,,,,,,,
2021-03-07T12:43:00Z,-0.023777778,-155,183.3836402,-182,101.7069409,-182,,,,,,,
2021-03-07T12:43:00Z,-0.0334375,-154,182.560163,-181,103.079204,-181,,,,,,,
2021-03-07T12:44:00Z,-0.029042857,-165,181.5626914,-180,106.2253903,-180,,,,,,,
2021-03-07T12:44:00Z,-0.027344444,-164,180.8467458,-179,107.6640798,-179,,,,,,,
2021-03-07T12:44:00Z,-0.0214,-163,180.2854195,-179,108.3187478,-179,,,,,,,
2021-03-07T12:44:00Z,-0.0214,-162,179.507775,-178,109.7738427,-178,,,,,,,
2021-03-07T12:44:00Z,-0.022588889,-161,178.527701,-177,110.1971238,-177,,,,,,,
2021-03-07T12:44:00Z,-0.022588889,-160,177.7850188,-176,110.6493651,-176,,,,,,,
2021-03-07T12:45:00Z,-0.029042857,-171,177.2860748,-176,110.8966875,-176,,,,,,,
2021-03-07T12:45:00Z,-0.017833333,-170,176.5146907,-175,111.685982,-175,,,,,,,
2021-03-07T12:45:00Z,-0.0254125,-169,175.4825852,-174,112.247605,-174,,,,,,,
2021-03-07T12:45:00Z,-0.030911111,-168,174.7338826,-173,112.617392,-173,,,,,,,
2021-03-07T12:45:00Z,-0.030911111,-167,174.2207076,-173,113.0598366,-173,,,,,,,
2021-03-07T12:45:00Z,-0.024966667,-166,173.4722089,-172,113.4283353,-172,,,,,,,
2021-03-07T12:45:00Z,-0.03745,-165,172.4725432,-171,113.9197441,-171,,,,,,,
2021-03-07T12:46:00Z,-0.029042857,-177,171.6910863,-170,114.2991187,-170,,,,,,,
2021-03-07T12:46:00Z,-0.030911111,-176,171.1711267,-170,114.3586731,-170,,,,,,,
2021-03-07T12:46:00Z,-0.019022222,-175,170.4251547,-169,114.7069708,-169,,,,,,,
2021-03-07T12:46:00Z,-0.030911111,-174,169.4440782,-168,114.8011452,-168,,,,,,,
2021-03-07T12:46:00Z,-0.023777778,-173,168.6482464,-167,115.2164914,-167,,,,,,,
2021-03-07T12:46:00Z,-0.029425,-172,168.1313575,-167,115.4203706,-167,,,,,,,
2021-03-07T12:46:00Z,-0.0214,-171,167.4165664,-166,116.1384324,-166,,,,,,,
2021-03-07T12:47:00Z,-0.026155556,-183,166.4229439,-165,116.8490669,-165,,,,,,,
2021-03-07T12:47:00Z,-0.024966667,-182,165.6567631,-164,117.3751136,-164,,,,,,,
2021-03-07T12:47:00Z,-0.0280875,-181,165.1443024,-164,117.6672229,-164,,,,,,,
2021-03-07T12:47:00Z,-0.028533333,-180,164.404473,-163,118.1834199,-163,,,,,,,
2021-03-07T12:47:00Z,-0.016644444,-179,163.4027499,-162,118.6934814,-162,,,,,,,
2021-03-07T12:47:00Z,-0.022588889,-178,162.6642624,-161,118.9150422,-161,,,,,,,
2021-03-07T12:47:00Z,-0.0428,-177,162.143843,-161,119.0929108,-161,,,,,,,
2021-03-07T12:48:00Z,-0.0214,-190,161.3509378,-160,119.1469189,-160,,,,,,,
2021-03-07T12:48:00Z,-0.026155556,-189,160.3384229,-159,119.0096026,-159,,,,,,,
2021-03-07T12:48:00Z,-0.024075,-188,159.6623888,-158,118.9928317,-158,,,,,,,
2021-03-07T12:48:00Z,-0.026155556,-187,159.1541442,-158,119.0058846,-158,,,,,,,
2021-03-07T12:48:00Z,-0.026155556,-186,158.3568242,-157,118.9855299,-157,,,,,,,
2021-03-07T12:48:00Z,-0.022588889,-185,157.3265167,-156,119.0219404,-156,,,,,,,
2021-03-07T12:48:00Z,-0.0254125,-184,156.6677647,-155,119.1061782,-155,,,,,,,
2021-03-07T12:49:00Z,-0.024075,-192,156.1645481,-155,119.165851,-155,,,,,,,
2021-03-07T12:49:00Z,-0.019022222,-191,155.2928703,-154,119.2388043,-154,,,,,,,
2021-03-07T12:49:00Z,-0.0227375,-190,154.3044608,-153,119.3023092,-153,,,,,,,
2021-03-07T12:50:00Z,-0.02079434,-192,153.6805911,-152,119.4245667,-152,,,,,,,
2021-03-07T12:51:00Z,-0.022813208,-192,153.1676259,-152,119.8028353,-152,,,,,,,
2021-03-07T12:52:00Z,-0.025164815,-192,152.2786831,-151,120.0779747,-151,,,,,,,
2021-03-07T12:53:00Z,-0.023015094,-192,151.2715553,-150,120.3612337,-150,,,,,,,
2021-03-07T12:54:00Z,-0.019986793,-192,150.7166768,-149,120.6089244,-149,,,,,,,
2021-03-07T12:55:00Z,-0.027254717,-192,150.1880908,-149,120.8295912,-149,,,,,,,
2021-03-07T12:56:00Z,-0.019784906,-192,149.2667033,-148,121.2494076,-148,,,,,,,
2021-03-07T12:57:00Z,-0.025437736,-192,148.2594293,-147,121.5635762,-147,,,,,,,
2021-03-07T12:58:00Z,-0.023381482,-192,147.6960622,-146,121.5932902,-146,,,,,,,
2021-03-07T12:59:00Z,-0.022207547,-192,147.2019072,-146,121.6959824,-146,,,,,,,
2021-03-07T13:00:00Z,-0.022813208,-192,146.2644474,-145,122.435724,-145,,,,,,,
2021-03-07T13:01:00Z,-0.022372727,-192,145.2096834,-144,122.6103593,-144,,,,,,,
2021-03-07T13:03:00Z,-0.021897674,-192,144.2069285,-143,123.1117651,-143,,,,,,,
2021-03-07T13:04:00Z,-0.024630189,-192,143.2129717,-142,123.3864803,-142,,,,,,,
2021-03-07T13:05:00Z,-0.025639623,-192,142.2103819,-141,124.1499911,-141,,,,,,,
2021-03-07T13:06:00Z,-0.022813208,-192,141.1812864,-140,124.4118595,-140,,,,,,,
2021-03-07T13:07:00Z,-0.024174074,-192,140.170884,-139,125.2489269,-139,,,,,,,
2021-03-07T13:08:00Z,-0.025841509,-192,139.1968501,-138,125.5992319,-138,,,,,,,
2021-03-07T13:09:00Z,-0.022813208,-192,138.7109092,-138,125.7122994,-138,,,,,,,
2021-03-07T13:10:00Z,-0.022813208,-192,138.1919707,-137,125.9448087,-137,,,,,,,
2021-03-07T13:11:00Z,-0.024630189,-192,137.1532356,-136,126.4106956,-136,,,,,,,
2021-03-07T13:12:00Z,-0.021994444,-192,136.1953747,-135,127.2327857,-135,,,,,,,
2021-03-07T13:13:00Z,-0.026850943,-192,135.6931616,-135,127.6827665,-135,,,,,,,
2021-03-07T13:14:00Z,-0.026649057,-192,135.1433512,-134,128.0269885,-134,,,,,,,
2021-03-07T13:15:00Z,-0.026649057,-192,134.1141656,-133,128.1874446,-133,,,,,,,
2021-03-07T13:16:00Z,-0.026850943,-192,133.1969357,-132,128.5615113,-132,,,,,,,
2021-03-07T13:17:00Z,-0.022985185,-192,132.7087449,-132,128.7153622,-132,,,,,,,
2021-03-07T13:18:00Z,-0.016958491,-192,132.100191,-131,128.9179466,-131,,,,,,,
2021-03-07T13:19:00Z,-0.024832076,-192,131.0689368,-130,129.0792998,-130,,,,,,,
2021-03-07T13:20:00Z,-0.02705283,-192,130.1785256,-129,129.1732351,-129,,,,,,,
2021-03-07T13:21:00Z,-0.025235849,-192,129.7201192,-129,129.3724871,-129,,,,,,,
2021-03-07T13:22:00Z,-0.017362264,-192,129.108793,-128,129.8496116,-128,,,,,,,
2021-03-07T13:23:00Z,-0.026353704,-192,128.0755954,-127,130.2362901,-127,,,,,,,
2021-03-07T13:24:00Z,-0.027658491,-192,127.2131919,-126,130.3328504,-126,,,,,,,
2021-03-07T13:25:00Z,-0.027254717,-192,126.7040981,-126,130.2054789,-126,,,,,,,
2021-03-07T13:26:00Z,-0.025639623,-192,126.0622001,-125,130.9239734,-125,,,,,,,
2021-03-07T13:27:00Z,-0.020996226,-192,125.0452302,-124,131.0918049,-124,,,,,,,
2021-03-07T13:28:00Z,-0.025164815,-192,124.2555899,-123,131.4117791,-123,,,,,,,
2021-03-07T13:29:00Z,-0.024226415,-192,123.7706226,-123,132.447613,-123,,,,,,,
2021-03-07T13:30:00Z,-0.025235849,-192,123.0348991,-122,133.0049942,-122,,,,,,,
2021-03-07T13:31:00Z,-0.028533333,-192,122.0262838,-121,134.3378945,-121,,,,,,,
2021-03-07T13:33:00Z,-0.012228571,-191,121.2948108,-120,135.436321,-120,,,,,,,
2021-03-07T13:33:00Z,-0.019511765,-190,120.836861,-120,135.7296956,-120,,,,,,,
2021-03-07T13:33:00Z,-0.019454546,-189,120.0189836,-119,135.7160025,-119,,,,,,,
2021-03-07T13:34:00Z,-0.019871429,-189,118.9965241,-118,136.4729229,-118,,,,,,,
2021-03-07T13:34:00Z,-0.020141177,-188,118.3851746,-117,136.9739608,-117,,,,,,,
2021-03-07T13:34:00Z,-0.023288235,-187,117.8931675,-117,137.7248725,-117,,,,,,,
2021-03-07T13:34:00Z,-0.017833333,-186,116.9925322,-116,138.8062571,-116,,,,,,,
2021-03-07T13:35:00Z,-0.017833333,-186,115.961957,-115,139.5064314,-115,,,,,,,
2021-03-07T13:35:00Z,-0.024966667,-185,115.4406666,-114,139.7028258,-114,,,,,,,
2021-03-07T13:35:00Z,-0.025805882,-184,114.947989,-114,139.6949457,-114,,,,,,,
2021-03-07T13:35:00Z,-0.024966667,-183,113.9367812,-113,140.5244181,-113,,,,,,,
2021-03-07T13:36:00Z,-0.02354,-183,113.0026837,-112,141.7344106,-112,,,,,,,
2021-03-07T13:36:00Z,-0.022588889,-182,112.5104197,-112,142.1828456,-112,,,,,,,
2021-03-07T13:36:00Z,-0.027694118,-181,111.9428418,-111,142.7998191,-111,,,,,,,
2021-03-07T13:36:00Z,-0.020635714,-180,110.9019868,-110,144.1255384,-110,,,,,,,
2021-03-07T13:37:00Z,-0.0321,-180,110.0302547,-109,144.5331294,-109,,,,,,,
2021-03-07T13:37:00Z,-0.022029412,-179,109.5908145,-109,144.8035917,-109,,,,,,,
2021-03-07T13:37:00Z,-0.025561111,-178,108.9207917,-108,145.0267826,-108,,,,,,,
2021-03-07T13:37:00Z,-0.018342857,-177,107.8884604,-107,145.4859645,-107,,,,,,,
2021-03-07T13:38:00Z,-0.035666667,-177,107.1321778,-106,146.001944,-106,,,,,,,
2021-03-07T13:38:00Z,-0.028533333,-176,106.6224408,-106,146.1602271,-106,,,,,,,
2021-03-07T13:38:00Z,-0.023917647,-175,105.8980548,-105,147.1771842,-105,,,,,,,
2021-03-07T13:38:00Z,-0.024253333,-174,104.8883286,-104,149.8694022,-104,,,,,,,
2021-03-07T13:39:00Z,-0.03745,-174,104.1331849,-103,150.6025011,-103,,,,,,,
2021-03-07T13:39:00Z,-0.024966667,-173,103.6961951,-103,151.0261362,-103,,,,,,,
2021-03-07T13:39:00Z,-0.024966667,-172,102.8876884,-102,151.4351659,-102,,,,,,,
2021-03-07T13:39:00Z,-0.029246667,-171,101.836736,-101,151.794797,-101,,,,,,,
2021-03-07T13:40:00Z,-0.028533333,-171,101.2627005,-100,152.6653199,-100,,,,,,,
2021-03-07T13:40:00Z,-0.0214,-170,100.7435878,-100,153.3598771,-100,,,,,,,
2021-03-07T13:40:00Z,-0.023917647,-169,99.8529386,-99,154.4976243,-99,,,,,,,
2021-03-07T13:40:00Z,-0.02608125,-168,98.8539282,-98,156.3982734,-98,,,,,,,
2021-03-07T13:41:00Z,-0.0321,-168,97.79141404,-97,160.2707842,-97,,,,,,,
2021-03-07T13:41:00Z,-0.027938889,-167,96.80460913,-96,161.8561555,-96,,,,,,,
2021-03-07T13:41:00Z,-0.024966667,-166,95.87150528,-95,162.8044916,-95,,,,,,,
2021-03-07T13:41:00Z,-0.02474375,-165,95.35624223,-95,163.1767207,-95,,,,,,,
2021-03-07T13:42:00Z,-0.0107,-165,94.78009237,-94,163.6965993,-94,,,,,,,
2021-03-07T13:42:00Z,-0.022526316,-164,93.77328665,-93,164.4135753,-93,,,,,,,
2021-03-07T13:42:00Z,-0.024966667,-163,92.92812907,-92,165.1261136,-92,,,,,,,
2021-03-07T13:42:00Z,-0.023692857,-162,92.44342695,-92,165.6080139,-92,,,,,,,
2021-03-07T13:43:00Z,-0.0214,-162,91.78882231,-91,166.2988338,-91,,,,,,,
2021-03-07T13:43:00Z,-0.026155556,-161,90.75260614,-90,167.3861091,-90,,,,,,,
2021-03-07T13:43:00Z,-0.024778947,-160,89.90231344,-89,167.6707017,-89,,,,,,,
2021-03-07T13:43:00Z,-0.02675,-159,89.59882674,-89,168.0740508,-89,,,,,,,
2021-03-07T13:44:00Z,-0.0214,-159,88.8448345,-88,168.6322123,-88,,,,,,,
2021-03-07T13:44:00Z,-0.024966667,-158,87.75674198,-87,169.8462177,-87,,,,,,,
2021-03-07T13:44:00Z,-0.028721053,-157,87.12682385,-86,171.1434255,-86,,,,,,,
2021-03-07T13:44:00Z,-0.017509091,-156,86.54583332,-86,172.1578183,-86,,,,,,,
2021-03-07T13:45:00Z,-0.027514286,-156,85.64211606,-85,173.8542255,-85,,,,,,,
2021-03-07T13:45:00Z,-0.024372222,-155,84.73407586,-84,175.3436084,-84,,,,,,,
2021-03-07T13:45:00Z,-0.02675,-154,84.13263477,-83,176.3403401,-83,,,,,,,
2021-03-07T13:45:00Z,-0.03103,-153,83.65591113,-83,177.1427981,-83,,,,,,,
2021-03-07T13:46:00Z,-0.0280875,-153,82.67673874,-82,178.5014246,-82,,,,,,,
2021-03-07T13:46:00Z,-0.027344444,-152,81.82516791,-81,181.5540754,-81,,,,,,,
2021-03-07T13:46:00Z,-0.0214,-151,81.22935598,-81,182.978936,-81,,,,,,,
2021-03-07T13:46:00Z,-0.0321,-150,80.66192174,-80,183.8909886,-80,,,,,,,
2021-03-07T13:47:00Z,-0.028533333,-150,79.64608078,-79,185.5044851,-79,,,,,,,
2021-03-07T13:47:00Z,-0.026468421,-149,78.8441038,-78,186.0616077,-78,,,,,,,
2021-03-07T13:47:00Z,-0.027938889,-148,78.48383163,-78,186.5002727,-78,,,,,,,
2021-03-07T13:47:00Z,-0.0254125,-147,77.61219439,-77,187.8015952,-77,,,,,,,
2021-03-07T13:48:00Z,-0.03103,-147,76.60241774,-76,189.280957,-76,,,,,,,
2021-03-07T13:48:00Z,-0.029582353,-146,76.04909549,-75,189.4906331,-75,,,,,,,
2021-03-07T13:48:00Z,-0.029847368,-145,75.52233186,-75,189.3891653,-75,,,,,,,
2021-03-07T13:48:00Z,-0.025985714,-144,74.63878273,-74,189.7052826,-74,,,,,,,
2021-03-07T13:49:00Z,-0.028533333,-144,73.6309327,-73,191.3011839,-73,,,,,,,
2021-03-07T13:49:00Z,-0.029582353,-143,73.2024209,-73,192.093625,-73,,,,,,,
2021-03-07T13:49:00Z,-0.025561111,-142,72.56912545,-72,193.6122944,-72,,,,,,,
2021-03-07T13:49:00Z,-0.035666667,-141,71.58180673,-71,196.4403636,-71,,,,,,,
2021-03-07T13:50:00Z,-0.028533333,-141,70.72497881,-70,197.6896225,-70,,,,,,,
2021-03-07T13:50:00Z,-0.024778947,-140,70.24571606,-70,198.6209681,-70,,,,,,,
2021-03-07T13:50:00Z,-0.029722222,-139,69.56701161,-69,201.6809199,-69,,,,,,,
2021-03-07T13:50:00Z,-0.029425,-138,68.57725794,-68,202.9650609,-68,,,,,,,
2021-03-07T13:51:00Z,-0.028278571,-138,67.91255021,-67,204.3959148,-67,,,,,,,
2021-03-07T13:51:00Z,-0.028952941,-137,67.354481,-67,206.8300283,-67,,,,,,,
2021-03-07T13:51:00Z,-0.0214,-136,66.54259304,-66,211.5109716,-66,,,,,,,
2021-03-07T13:51:00Z,-0.024966667,-135,65.52550321,-65,229.3039712,-65,,,,,,,
2021-03-07T13:52:00Z,-0.019973333,-135,64.99542938,-64,239.1592109,-64,,,,,,,
2021-03-07T13:52:00Z,-0.030911111,-134,64.48802207,-64,246.6403339,-64,,,,,,,
2021-03-07T13:52:00Z,-0.010136842,-133,63.57903129,-63,251.4997202,-63,,,,,,,
2021-03-07T13:52:00Z,-0.0214,-132,62.6648545,-62,254.765521,-62,,,,,,,
2021-03-07T13:53:00Z,-0.023917647,-132,62.10041744,-62,257.6997467,-62,,,,,,,
2021-03-07T13:53:00Z,-0.029582353,-131,61.55005708,-61,261.6919912,-61,,,,,,,
2021-03-07T13:53:00Z,-0.027938889,-130,60.46121694,-60,267.1627307,-60,,,,,,,
2021-03-07T13:53:00Z,-0.0214,-129,59.66085439,-59,269.3495032,-59,,,,,,,
2021-03-07T13:54:00Z,-0.023917647,-129,59.28167804,-59,270.0379958,-59,,,,,,,
2021-03-07T13:54:00Z,-0.021994444,-128,58.51259208,-58,270.8596103,-58,,,,,,,
2021-03-07T13:54:00Z,-0.030316667,-127,57.43598338,-57,271.5957785,-57,,,,,,,
2021-03-07T13:55:00Z,-0.023777778,-126,56.60386178,-56,272.0506246,-56,,,,,,,
2021-03-07T13:55:00Z,-0.02889,-125,56.40090652,-56,272.0806022,-56,,,,,,,
2021-03-07T13:55:00Z,-0.031386667,-124,55.47591912,-55,272.5605726,-55,,,,,,,
2021-03-07T13:56:00Z,-0.024966667,-124,54.44639718,-54,272.9994437,-54,,,,,,,
2021-03-07T13:56:00Z,-0.034352632,-123,53.90581729,-53,273.0100155,-53,,,,,,,
2021-03-07T13:56:00Z,-0.027344444,-122,54.01019968,-54,273.2024526,-54,,,,,,,
2021-03-07T13:56:00Z,-0.027984615,-121,53.42563819,-53,273.1705545,-53,,,,,,,
2021-03-07T13:57:00Z,-0.030571429,-121,52.38882093,-52,273.3809035,-52,,,,,,,
2021-03-07T13:57:00Z,-0.027938889,-120,51.516449,-51,273.5795686,-51,,,,,,,
2021-03-07T13:57:00Z,-0.025342105,-119,51.09957808,-51,273.6232602,-51,,,,,,,
2021-03-07T13:57:00Z,-0.026155556,-118,50.32472386,-50,273.6167299,-50,,,,,,,
2021-03-07T13:58:00Z,-0.02354,-118,49.33777523,-49,273.7333764,-49,,,,,,,
2021-03-07T13:58:00Z,-0.026155556,-117,48.60048099,-48,273.8348336,-48,,,,,,,
2021-03-07T13:58:00Z,-0.025561111,-116,48.11986783,-48,274.0192712,-48,,,,,,,
2021-03-07T13:58:00Z,-0.029425,-115,47.36058711,-47,274.0455834,-47,,,,,,,
2021-03-07T13:59:00Z,-0.022223077,-115,46.3879513,-46,274.0485675,-46,,,,,,,
2021-03-07T13:59:00Z,-0.026155556,-114,45.68779287,-45,273.9744496,-45,,,,,,,
2021-03-07T13:59:00Z,-0.02354,-113,45.34504183,-45,274.0100174,-45,,,,,,,
2021-03-07T13:59:00Z,-0.0321,-112,44.30277035,-44,274.0245926,-44,,,,,,,
2021-03-07T14:00:00Z,-0.02875625,-112,43.42808333,-43,273.9905503,-43,,,,,,,
2021-03-07T14:00:00Z,-0.019710526,-111,42.94866939,-43,274.0086483,-43,,,,,,,
2021-03-07T14:00:00Z,-0.023183333,-110,42.32209491,-42,274.0772243,-42,,,,,,,
2021-03-07T14:01:00Z,-0.0214,-110,41.34643677,-41,274.0274672,-41,,,,,,,
2021-03-07T14:01:00Z,-0.022588889,-109,40.65172002,-40,274.1476173,-40,,,,,,,
2021-03-07T14:01:00Z,-0.028533333,-108,40.1442163,-40,274.0683932,-40,,,,,,,
2021-03-07T14:03:00Z,-0.0107,-103,39.31650223,-39,274.0446848,-39,,,,,,,
2021-03-07T14:03:00Z,-0.00428,-102,38.40762485,-38,274.1131464,-38,,,,,,,
2021-03-07T14:03:00Z,-0.008025,-101,37.73044844,-37,274.1556037,-37,,,,,,,
2021-03-07T14:04:00Z,-0.00642,-101,37.91843895,-38,274.0942996,-38,,,,,,,
2021-03-07T14:04:00Z,0.00281579,-100,37.21427707,-37,274.1735516,-37,,,,,,,
2021-03-07T14:04:00Z,0.007727778,-99,36.29066051,-36,274.2183326,-36,,,,,,,
2021-03-07T14:04:00Z,-0.003566667,-98,35.5272856,-35,274.3343644,-35,,,,,,,
2021-03-07T14:05:00Z,-8.23E-04,-98,35.09060552,-35,274.2680617,-35,,,,,,,
2021-03-07T14:05:00Z,-0.003942105,-97,34.2916592,-34,274.281486,-34,,,,,,,
2021-03-07T14:05:00Z,0.003942105,-96,33.27385021,-33,274.3241472,-33,,,,,,,
